ID,y
1,92.4691162109375
2,110.87293243408203
3,92.7460708618164
4,77.73792266845703
5,111.45838165283203
8,92.11442565917969
10,110.47635650634766
11,93.06050109863281
12,116.27703094482422
14,93.9815673828125
15,115.65425872802734
16,104.05838012695312
17,96.75790405273438
19,94.00196838378906
20,103.76485443115234
21,103.06221771240234
22,116.26126098632812
23,96.75790405273438
26,95.01236724853516
28,94.22322082519531
29,96.75790405273438
33,96.75790405273438
35,94.11187744140625
41,96.46248626708984
42,94.2842025756836
43,116.9022445678711
45,102.20613861083984
46,103.83487701416016
51,94.20490264892578
53,80.01573944091797
55,113.82003784179688
56,94.28418731689453
57,107.76472473144531
58,95.14374542236328
59,103.16517639160156
63,112.703125
64,94.1410140991211
65,103.76485443115234
69,94.93496704101562
71,96.61614227294922
72,103.46754455566406
73,93.53837585449219
76,102.97132873535156
77,103.74762725830078
78,115.24193572998047
82,94.34642791748047
83,103.76485443115234
84,93.53916931152344
85,103.89168548583984
87,112.45188903808594
88,96.46248626708984
89,113.81737518310547
91,93.58833312988281
93,94.56552124023438
94,101.46707916259766
95,94.97993469238281
96,111.16510772705078
97,93.59078979492188
98,112.25575256347656
99,93.24404907226562
101,104.18682098388672
103,113.81737518310547
104,93.02440643310547
105,111.11470794677734
110,94.27898406982422
111,112.11573028564453
113,113.96270751953125
114,93.6821517944336
115,110.05242156982422
117,113.81737518310547
120,93.67105865478516
121,112.98906707763672
122,93.91822814941406
123,112.73043823242188
126,113.87053680419922
132,111.77323150634766
135,104.27101135253906
137,103.83668518066406
138,93.9922866821289
140,94.18455505371094
142,112.23262023925781
144,112.70426177978516
148,92.78870391845703
149,112.80622863769531
155,94.3284912109375
156,112.40392303466797
157,93.59078979492188
162,115.02456665039062
163,95.38233184814453
167,93.9522476196289
172,116.9022445678711
179,114.4750747680664
180,94.08900451660156
181,111.70157623291016
182,94.35342407226562
183,113.81737518310547
185,113.81737518310547
187,112.097900390625
188,94.34642791748047
189,94.19987487792969
191,93.00994873046875
192,111.687255859375
193,94.5191650390625
194,112.16223907470703
195,93.30982208251953
196,112.3698501586914
198,95.08157348632812
199,112.7128677368164
201,103.67091369628906
204,93.79412078857422
205,104.26297760009766
206,93.707275390625
210,93.3365249633789
211,104.18682098388672
216,112.53851318359375
219,116.37495422363281
220,94.3310775756836
221,111.4299087524414
226,111.70157623291016
227,94.0420150756836
228,112.68777465820312
230,112.58782196044922
231,93.59078979492188
235,116.35918426513672
236,93.03279113769531
238,111.99531555175781
242,104.26305389404297
243,93.52938842773438
244,78.30650329589844
245,111.1988296508789
247,114.00701141357422
248,93.18848419189453
249,93.90872955322266
250,113.10369873046875
251,93.03279113769531
253,116.35918426513672
254,94.09381866455078
256,94.04779815673828
257,92.71324157714844
258,112.1056900024414
259,93.31475830078125
262,79.97323608398438
266,93.72900390625
267,112.68059539794922
272,103.0505599975586
273,113.81737518310547
275,94.14872741699219
276,110.33623504638672
279,93.76461029052734
280,103.76485443115234
283,93.4360580444336
285,112.31060791015625
288,113.81737518310547
289,92.56880950927734
290,103.91905212402344
291,93.72930145263672
292,111.82177734375
293,110.6480941772461
296,92.61505126953125
297,112.80296325683594
298,115.14401245117188
299,94.34642791748047
304,92.95897674560547
305,77.26396179199219
306,93.34027862548828
307,111.70157623291016
311,106.76030731201172
313,111.70157623291016
314,93.4962387084961
316,92.87821197509766
324,93.84968566894531
327,92.9621810913086
329,92.8301773071289
330,112.33349609375
337,105.04316711425781
338,94.03236389160156
339,103.34099578857422
340,93.80937957763672
343,93.45306396484375
345,115.65425872802734
346,95.23816680908203
347,112.68059539794922
349,112.1124496459961
350,93.42152404785156
352,113.43339538574219
353,92.7123794555664
354,78.43551635742188
357,93.96435546875
358,113.0515365600586
362,112.1565170288086
364,115.48011779785156
365,102.7840576171875
366,92.48463439941406
367,113.37627410888672
368,94.33516693115234
370,78.37860870361328
373,95.05718994140625
377,92.7282943725586
378,110.7530517578125
382,102.97132873535156
384,112.68777465820312
390,94.81884765625
392,113.10078430175781
393,111.8797836303711
395,94.09119415283203
396,104.00555419921875
399,78.0604248046875
406,111.70157623291016
408,111.70157623291016
409,94.61919403076172
410,78.08325958251953
412,112.36773681640625
413,92.55571746826172
419,94.71240234375
420,111.73539733886719
421,92.78870391845703
430,102.98580169677734
434,94.18760681152344
436,93.77879333496094
437,94.23056030273438
438,92.86116790771484
439,111.99531555175781
440,93.58589935302734
443,112.80862426757812
446,93.79412078857422
448,93.28096008300781
452,93.65550994873047
453,103.94071197509766
457,103.36936950683594
458,94.16869354248047
459,111.22557830810547
460,103.569091796875
462,106.11404418945312
464,103.85234069824219
465,116.27703094482422
467,117.43733215332031
471,112.5510025024414
472,77.91990661621094
473,94.64242553710938
475,93.77454376220703
480,94.59757995605469
488,111.27892303466797
490,111.70157623291016
491,103.8647232055664
492,78.35552215576172
493,94.15587615966797
497,93.3690185546875
498,112.66768646240234
499,94.8377685546875
500,103.0185317993164
501,94.16869354248047
502,118.681640625
506,80.0971908569336
510,110.71461486816406
511,92.77761840820312
512,92.8301773071289
516,92.91938018798828
518,93.24498748779297
519,112.53070068359375
521,92.83124542236328
522,112.5793228149414
526,112.46658325195312
529,94.7322998046875
532,112.69708251953125
533,94.21729278564453
536,112.1358413696289
537,102.51974487304688
539,94.37332916259766
540,103.91476440429688
541,93.88373565673828
543,94.19987487792969
546,113.15585327148438
547,93.03584289550781
548,78.52433013916016
551,93.53547668457031
552,103.84068298339844
556,102.49759674072266
557,95.67315673828125
558,113.37627410888672
559,93.88970184326172
560,104.56636047363281
562,104.26297760009766
566,94.20909118652344
570,112.66768646240234
571,94.23056030273438
572,103.76485443115234
573,94.34642791748047
575,116.27703094482422
576,112.36091613769531
577,94.42176818847656
579,93.44925689697266
580,112.10493469238281
581,111.77323150634766
589,111.70157623291016
591,102.38584899902344
593,93.93315124511719
594,104.32416534423828
595,94.50367736816406
598,93.28253936767578
602,111.09500885009766
604,112.68355560302734
606,111.8447494506836
608,91.70330810546875
609,104.18682098388672
610,94.02322387695312
616,111.13926696777344
617,95.36711120605469
618,101.96967315673828
620,103.94025421142578
622,112.80819702148438
623,92.59830474853516
624,135.93043518066406
626,112.7012939453125
628,112.73876953125
629,93.94864654541016
630,112.58782196044922
637,94.00904846191406
638,103.02899932861328
643,99.52076721191406
645,94.59757995605469
646,114.75872039794922
648,94.73709106445312
652,93.56048583984375
653,94.23056030273438
654,112.66768646240234
656,113.33749389648438
657,95.75196075439453
659,94.19593811035156
660,103.6294174194336
663,92.40357208251953
664,112.67425537109375
666,103.36868286132812
668,111.23676300048828
669,94.0196533203125
671,95.75181579589844
675,93.44251251220703
677,92.90979766845703
678,110.72740936279297
679,102.54295349121094
682,94.15327453613281
685,103.46981811523438
687,94.04591369628906
688,93.49061584472656
693,112.22944641113281
696,92.52407836914062
698,93.12041473388672
701,101.22988891601562
704,103.47893524169922
705,116.77713775634766
709,113.32437133789062
710,93.82018280029297
711,107.68206787109375
712,94.3326416015625
714,110.97684478759766
715,93.41890716552734
716,111.70157623291016
717,95.91057586669922
720,115.70899963378906
721,93.00994873046875
724,101.85944366455078
725,93.56210327148438
726,112.47166442871094
728,112.02355194091797
731,93.28882598876953
734,103.74988555908203
738,93.8132095336914
745,109.85408020019531
746,92.45240020751953
751,78.24822235107422
754,93.7829360961914
756,93.13758087158203
758,93.86587524414062
759,113.91236877441406
761,116.75590515136719
766,94.6514663696289
767,111.79776000976562
768,92.59830474853516
769,113.4821548461914
770,94.79077911376953
771,78.35552215576172
772,106.69960021972656
773,93.48184967041016
774,111.12693786621094
776,112.68777465820312
777,95.12552642822266
780,116.85906219482422
782,103.91476440429688
787,102.51766204833984
788,94.37332916259766
792,92.65499877929688
793,114.80890655517578
798,95.86249542236328
800,93.0009536743164
806,111.70157623291016
809,113.10218048095703
811,113.73589324951172
812,92.5827865600586
814,116.33177185058594
816,102.01203918457031
817,93.88970184326172
818,107.08689880371094
820,110.38865661621094
823,94.16869354248047
829,93.71868133544922
830,112.7833480834961
831,92.4133529663086
834,110.78153991699219
839,94.10142517089844
841,78.29684448242188
844,103.97843933105469
845,94.25852966308594
848,92.95897674560547
850,96.72736358642578
851,103.65128326416016
852,93.26065063476562
854,93.44144439697266
855,95.38419342041016
856,101.04405212402344
859,102.91084289550781
861,111.12693786621094
864,93.94832611083984
865,111.12693786621094
866,93.15811157226562
867,93.73506164550781
869,94.48918151855469
871,92.48075866699219
872,111.70157623291016
882,102.18567657470703
883,94.18760681152344
885,93.7158203125
888,92.9621810913086
893,111.63099670410156
901,110.72653198242188
903,103.8647232055664
904,94.7493896484375
905,103.53348541259766
910,94.86705017089844
911,109.90410614013672
914,112.04378509521484
918,111.3397216796875
921,92.1572494506836
928,94.23458862304688
929,103.7677230834961
932,93.80878448486328
933,101.65477752685547
934,94.86705017089844
935,112.62557220458984
937,78.17787170410156
939,94.34642791748047
940,102.31719970703125
941,94.15587615966797
942,103.4798355102539
943,94.06812286376953
944,103.07494354248047
947,111.70157623291016
949,110.63355255126953
951,109.9596176147461
952,93.81461334228516
953,103.8647232055664
954,77.4607925415039
957,112.68777465820312
959,92.61193084716797
960,113.65543365478516
963,116.33177185058594
965,111.70157623291016
967,103.00615692138672
971,94.0771484375
972,78.13932800292969
973,93.49659729003906
974,112.68777465820312
975,95.32149505615234
978,114.21769714355469
980,112.98368072509766
981,95.0181884765625
984,111.78832244873047
986,94.86705017089844
988,92.59830474853516
989,111.2767562866211
990,106.82737731933594
992,110.72653198242188
996,94.18455505371094
999,113.04183959960938
1000,93.6767578125
1001,111.12693786621094
1002,92.67820739746094
1003,112.68777465820312
1004,92.87736511230469
1008,110.97682189941406
1009,93.29051208496094
1010,105.72135162353516
1012,112.52758026123047
1013,93.71125030517578
1014,111.60624694824219
1015,93.29166412353516
1016,116.33177185058594
1019,93.03872680664062
1020,112.7151107788086
1021,94.86705017089844
1022,103.46562957763672
1024,94.86705017089844
1025,78.48873138427734
1027,94.68856048583984
1028,106.39486694335938
1029,95.17926788330078
1030,92.77631378173828
1033,112.68777465820312
1036,95.11515045166016
1037,111.02454376220703
1038,92.7127456665039
1042,94.34642791748047
1043,103.88482666015625
1044,94.07791900634766
1045,111.0838394165039
1047,111.31909942626953
1050,94.25350189208984
1051,111.63099670410156
1054,94.16869354248047
1056,95.0181884765625
1057,94.2412338256836
1059,93.2559585571289
1062,104.64290618896484
1063,103.4039077758789
1064,95.0181884765625
1066,92.833251953125
1070,105.58832550048828
1076,111.07523345947266
1077,105.026611328125
1078,111.55267333984375
1080,112.14431762695312
1082,114.02130126953125
1083,92.9621810913086
1089,114.31564331054688
1091,94.20907592773438
1093,94.71387481689453
1097,95.30980682373047
1099,93.01889038085938
1101,94.86705017089844
1103,96.93236541748047
1104,111.12552642822266
1106,110.8366928100586
1109,93.31044006347656
1110,112.2593002319336
1111,95.66963958740234
1112,112.84683990478516
1114,95.88392639160156
1116,96.78286743164062
1117,112.72151184082031
1120,93.73814392089844
1124,112.35498046875
1125,94.29627990722656
1126,112.35533905029297
1134,112.13428497314453
1137,93.76307678222656
1138,113.07730865478516
1144,111.7859878540039
1145,95.81600952148438
1146,93.4962387084961
1148,96.6288833618164
1150,93.73104095458984
1152,103.97843933105469
1153,95.5478744506836
1154,104.22042846679688
1155,94.75261688232422
1157,93.20611572265625
1162,96.618408203125
1165,112.68777465820312
1166,95.7569351196289
1167,103.22569274902344
1168,95.48719787597656
1169,103.4804458618164
1171,116.2035140991211
1172,94.8700942993164
1173,103.4804458618164
1174,94.6110610961914
1176,95.94409942626953
1177,103.49386596679688
1178,94.34082794189453
1182,112.52284240722656
1186,94.59757995605469
1187,114.06212615966797
1188,94.05226135253906
1189,116.85906219482422
1191,108.99217987060547
1192,96.618408203125
1197,112.81600189208984
1198,92.68251037597656
1200,78.44649505615234
1201,94.24020385742188
1203,95.91071319580078
1209,116.33177185058594
1214,103.68553161621094
1218,111.64520263671875
1222,94.18968200683594
1226,94.6481704711914
1228,95.01866149902344
1230,94.81681823730469
1232,78.71231079101562
1233,102.0055923461914
1236,112.70452880859375
1238,94.27237701416016
1241,111.7859878540039
1244,105.05719757080078
1246,94.43783569335938
1247,111.82179260253906
1250,111.7577896118164
1251,93.55947875976562
1254,111.78732299804688
1255,94.50801849365234
1256,110.33625030517578
1257,94.09407806396484
1258,93.69622802734375
1259,112.21121215820312
1260,94.17626953125
1263,111.62738037109375
1267,78.22093200683594
1268,111.56425476074219
1271,95.82543182373047
1272,111.63099670410156
1274,104.3894271850586
1275,96.618408203125
1276,111.63099670410156
1277,92.97782135009766
1279,93.4962387084961
1281,95.43626403808594
1282,94.05226135253906
1283,113.08039855957031
1285,112.45883178710938
1286,93.76307678222656
1289,112.22671508789062
1296,112.10438537597656
